Price,JPM,WFC,BAC,C,GS,USB,MS,KEY,PNC,COF,AAPL,AXP,PRU,SCHW,TFC,KR,PFE,XOM,WMT,DAL,CSCO,VTR,EQIX,DUK,NFLX,GE,APA,F,REGN,CMS
Ticker,JPM,WFC,BAC,C,GS,USB,MS,KEY,PNC,COF,AAPL,AXP,PRU,SCHW,TFC,KR,PFE,XOM,WMT,DAL,CSCO,VTR,EQIX,DUK,NFLX,GE,APA,F,REGN,CMS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-03,0.01846614584894679,-0.0064084108521514915,0.030321559923346175,0.02616473332954783,0.013851680967106095,0.017917819573617377,0.02106551657183564,0.008730666499128459,0.00925953718316963,0.016473760988367392,0.004633183622754222,0.006891791794820357,0.026601646661331246,0.0012406771323505428,0.011356507727556808,-0.0003598146350410891,0.0015648544404323061,0.009053069501195443,0.002347629624040337,-0.006542599095725188,-0.01852649495245129,0.010179204874110503,-0.009882432482720582,-0.012687785931807527,0.0022697233558872654,0.0014018953672103596,0.010720019642757928,0.013303501300272025,0.059280752238152434,-0.011756379217690793
2008-09-04,-0.04532861950344658,-0.04321187072879962,-0.07160142699725558,-0.06680268882888363,-0.040033634670695206,-0.03945320358438187,-0.043395636062061316,-0.06215639381704985,-0.018483987218200437,-0.05102950410597884,-0.03437941703206615,-0.052798982768710756,-0.031949815387260494,-0.02684897571242939,-0.036573945021349696,-0.019431642473596966,-0.02760482677056042,-0.024096525741198915,-0.00016828868409979325,-0.016465726210297182,-0.04418680469227898,-0.038992163466700536,-0.03306305276823718,0.009929798483152341,-0.03364597923874535,-0.03045147645530044,0.023725707695465115,-0.03938711887375135,-0.06513756396972448,0.001486920014400095
2008-09-05,0.04457895088164965,0.051567458146679845,0.05326756830056989,0.04207608552450326,0.014543288058770809,0.03443896212773323,0.02528545453309894,0.08808833161660812,0.021168563710679766,0.031848254234454254,-0.006450879578168589,0.016774309224020678,0.02312871612230394,0.022496019656039534,0.059607363773802824,-0.013944532085698236,-0.008569698054699426,-0.006829588876995807,0.016059338702382187,-0.016741201079347068,-0.000897885769413187,-0.005243031695953415,-0.000129173442437569,0.0011571769956095768,-0.007030402911123668,0.006498288541891384,0.012723552753296952,0.004555614151460441,-0.06427871188811374,-0.009650942686167618
2008-09-08,0.04924265791254756,0.07564121575776017,0.07756768217929788,0.06554805968447419,0.03975767186250945,0.03665219032413414,0.046179986344971446,0.05936732156867519,0.033517053282938525,0.08991294665166816,-0.014109156678656753,0.028426684930496382,0.07848598356473713,0.04690773120396452,0.07699602216659862,0.01600287889964469,0.03403600781076488,0.015208138878317845,0.020744202536627787,-0.024971303632483677,0.049865268106713545,0.02658145543307655,0.00025824936902019147,0.0323507550426001,0.016520606221091194,0.043399849923022815,-0.014897702136122737,0.0317460154708713,-0.008914499714661406,0.030734658545315208
2008-09-09,-0.050060488643593026,-0.07121600160435215,-0.06363357602925457,-0.07086621409196525,-0.04748738158725374,-0.05539172945582116,-0.06632758227345459,-0.04293995511640536,-0.05118514715182565,-0.06628337862095501,-0.0395133889276752,-0.05626861159161656,-0.060291565587124785,-0.06859657149352716,-0.06653083841480467,0.02380905138689071,-0.04702220063788509,-0.045721188528133117,-0.014032438028593552,-0.04190965399339042,-0.017116162132636337,-0.03281224502852442,-0.04425242206576119,0.012870389783643743,-0.04676635003311291,-0.03334486934889391,-0.0839935756440976,-0.03296687461646053,-0.020105797296363304,-0.02400004944123757
2008-09-10,-0.0017730310057214593,0.017003640016643784,-0.0036901895457829292,-0.0105931495588798,-0.025236407120758142,-0.006550671287998022,-0.03663381890555506,-0.04486748665275697,-0.027316329848546816,0.001758403682582843,-0.0004612913773658356,-0.002092280284865633,-0.00025099450951759916,0.01277151711131519,-0.01750560088655173,0.0010735581109215797,-0.0021931535622137233,0.02716350130448819,0.01455934864351871,-0.0437420349754194,0.0008709777942215169,0.020539774561264768,-0.019033424684242406,-0.012706847700812762,0.0003480712532166752,-0.0010663499483972716,0.047836832257546646,0.015908669332773018,0.04913608288795879,0.00968714971509499
2008-09-11,0.057106615831922225,0.06782313273792395,0.020370714513490595,-0.0037473480165368667,-0.0035532794327852724,0.056201224641570846,-0.005395487543656596,0.019108652738178966,0.030482872494131286,0.016673467908014716,0.0068594603351210814,0.01572363381779529,0.03108542065767894,0.029844218946986967,0.04517986911933747,0.007862951583373023,0.010439706519747904,0.0041187957243236095,0.018542500178474697,0.027954171934724492,0.0026094552312168062,0.0027134972551612346,0.04706219299524417,0.019585830394548198,0.0027824401393983234,0.0024916818903621962,0.03464326852675681,0.04697995538763,0.05918681218730426,0.0029520165976577584
2008-09-12,-0.01152467105793964,0.01299893062906543,0.02056842602219855,-0.034927306966809124,-0.01795862465169573,0.005648286691062099,-0.03823353336032975,0.04453073846454725,-0.0006848269223376224,-0.008631670978914485,-0.02430420979383663,0.004901407832198501,-0.020301100245469605,-0.021632612417381236,0.036529907405165485,-0.010993082445024616,0.012506999464364732,0.025676023323617292,-0.012031122382628712,0.004944287008557424,0.017787861034398222,0.025710714228145415,0.011039572704185874,0.004391034130341254,0.021505524489280115,-0.050070753650038546,0.031006639064583785,0.049145683140444874,0.0063167610942014285,0.014716577314979551
2008-09-15,-0.10128754341282042,-0.09594636478898999,-0.21310028930283553,-0.15144773930122057,-0.12132816731154106,-0.0239431937327389,-0.13537451461024197,-0.07329798855863012,-0.03494593528456946,-0.026991202702366324,-0.057607427303226544,-0.08908869936303832,-0.09988825764594211,-0.052982589921347856,-0.046989794194533085,-0.04661170859735908,-0.03061222595707902,-0.05483918950997224,-0.012498055742586778,-0.009839990282961342,-0.046036018503754494,-0.045734141355867064,-0.06083463101275155,-0.024043587997939708,-0.04550087056379126,-0.08037371231294443,-0.07118114474101223,-0.03462344374543391,-0.01255422017880925,-0.03988365224188595
2008-09-16,0.10108117926726212,0.126773912607816,0.11299452533949395,0.03346445530762865,-0.018376639116540527,0.06814019960232498,-0.10841853192895723,0.019370510737163338,0.0903150251846685,0.09709068101630902,-0.0034191539312188324,0.016629171495590178,0.09153509487261902,0.1224668612408848,0.11155597681018081,0.052651878346494874,-0.013296757956428484,0.04341334021008025,0.008275349546610578,0.23478283094877317,0.018766666130567877,0.04516097966965926,0.036262643576745024,0.010078418701003455,0.012451014140724137,0.018698946973092045,0.04262882700991821,0.06962039806851616,0.058190628736976224,-0.04154094494103322
2008-09-17,-0.12199325778224068,-0.0429430231354716,-0.07952622601845849,-0.10920656759363512,-0.13916209145194947,-0.054720854986678,-0.24216033354202382,-0.04829797702131755,-0.06277672110953492,-0.055056881694150794,-0.0861452284581492,-0.08400308466435025,-0.06592527326026087,-0.10596555288493337,-0.01746576454988169,-0.03894294905182427,-0.03593459583696634,-0.015046866587433039,-0.04023146534334776,-0.0945674587699783,-0.0438595341901824,-0.026914193810733567,-0.02965079339275145,-0.03658587844988703,0.014054902291934956,-0.06664011237936551,-0.020764381006034616,-0.02564104850921678,-0.035120196395433845,-0.047281380616791324
2008-09-18,0.12664246963321313,0.10679033047029707,0.12426517722113961,0.1867429260149993,-0.056768529505762166,0.10287959711316952,0.03678172962948367,0.0973374790257786,0.09783246119198052,0.1653003695606725,0.04897115768722582,0.1416468076033155,0.13561347253209122,0.04916590676795507,0.1145596286990751,-0.002973856914672335,0.047757648812677855,0.032810849045226353,0.030851321415304778,0.049999523215610076,0.045871433914299375,0.1461968106005136,0.05505869278709774,0.06962082416927462,0.07553718614457261,0.0740900343357147,0.06201914716714052,0.06882591056059528,0.10057474817840695,0.027295688574348942
2008-09-19,0.1674941133698904,0.07567516493130944,0.2256376375083149,0.24023970529749117,0.20185210408822352,0.033179457736605356,0.20665147362254155,0.12812752086056278,0.027974575953064518,0.037963228335408106,0.050861325469437224,0.07104940347679078,0.02690807454212485,0.05648565894043811,0.04151913699682752,0.008203227827703996,0.031128458756880084,0.023923047386077867,-0.02895245888702691,0.02328106050868195,0.06535142816877193,0.024789866250163994,0.10384817436341232,-0.0333517467950889,0.028994753624223213,0.07382002967548895,0.07032392717928149,0.001894158518921829,0.003916462233430451,0.03864709198928229
2008-09-22,-0.13283754634067935,-0.11608034276733958,-0.08884790975154844,-0.030992583976973354,-0.06949190177137521,-0.07870494349748514,-0.004410405540753226,-0.09274193247461826,-0.06907996753525258,-0.028546135562617536,-0.06997379776368395,-0.07698000532061378,-0.09843473999257879,-0.12039632845410475,-0.046427090601326326,-0.011834603328424453,-0.025875506382374236,-0.009169347516865267,-0.013567942456266247,-0.10031039716728452,-0.0485797859553595,-0.10183307270340036,-0.055194392630917744,0.0,-0.0072009576753278015,-0.017655700901748506,-0.04143650792702791,-0.06427236829317473,-0.05895101310472961,-0.012402979736197195
2008-09-23,-0.005883029963116293,-0.02870950619530943,-0.024890389414121583,-0.0009991517164599228,0.03535375753008685,-0.028285813929515347,0.033592297812728766,-0.028148188015112985,-0.051852108410444075,-0.01340718472621838,-0.03212493891380164,0.026548793039212537,-0.03909435120299687,0.01755973382582421,0.024726031891856515,-0.0037427032588253084,-0.0033209026383489437,-0.015086114020989805,-0.008320251666462997,0.017241257203301608,-0.016443086602328516,0.011076619007936328,-0.043532634519895086,-0.016694123371087,-0.005676467161026433,-0.045889069727615195,-0.023421353293084812,-0.018181728494664928,-0.028097646753587724,-0.00863474435050604
2008-09-24,-0.001478272478059206,0.0029265967563276707,-0.006906475922171862,-0.05152594128731558,0.06357448269458077,-0.0047044707321927115,-0.11464299011999302,0.00990907287072007,0.0157644520644884,-0.022896424362657597,0.014743140516336295,-0.02037620652354799,-0.017933907824830952,-0.006636970204830006,-0.04129301401630803,-0.010142215239345553,-0.0011105806684232888,0.00437634025986644,0.00890387007897675,-0.09265538106888482,0.0030792300706723452,-0.0032226237262965585,-0.02563430785856513,0.010186866371700853,0.0076116547528459755,-0.0144288096293268,-0.007230576007087319,0.03497890698137884,-0.0061611781238564145,-0.002375120641259887
